feedback_id,date,branch,product,client_comment,source
9df21574-8a98-4ee0-8e2d-97dca9201a2a,2026-01-17,Lethbridge - West,Business Operating Account,The staff at Digital (App/Web) were so kind today.,Call Center Log
84465e87-c137-47a7-a7f2-9bde0666428d,2025-03-03,Digital (App/Web),Unlimited Chequing,"Disappointed with the Gold Cash Rewards Mastercard, the fees are too high.",Call Center Log
0a1b632f-8921-41a1-801a-d218d340a709,2025-07-07,Digital (App/Web),GIC,I tried to use the mobile app but crash on startup.,Email
2b2a00d1-c305-4f81-b2b7-d0936b438805,2025-08-31,Edmonton - Southgate,Business Operating Account,"Disappointed with the Unlimited Chequing, the fees are too high.",Mobile App Survey
c95cf71e-a98e-4bc5-92d1-3852f9a84478,2025-05-05,Calgary - Country Hills,GIC,"Fraud protection locked my card while I was in Banff, very frustrating.",Call Center Log
91d6bd0b-7c52-4c2e-aec4-9c051b1da176,2026-01-18,Lethbridge - West,Mortgage,I have a question about my account.,Email
bf6f77e9-66f3-4e03-89f4-bd739753f6ef,2026-02-10,Calgary - Chinook,Gold Cash Rewards Mastercard,"Disappointed with the GIC, the fees are too high.",Email
052a4b28-6580-4a76-a55f-9766782b7a5b,2025-05-16,Digital (App/Web),GIC,Biometric login on the app freeze at the login screen every time after the update.,Mobile App Survey
026e29dd-2dd2-41ce-a0e6-61fcc4be9c83,2025-05-17,Calgary - Chinook,No-Fee All-In Digital,"Best bank in Alberta, specifically for Mortgage.",Email
45bb5c70-f340-4143-b51f-d8a651208166,2025-03-16,Calgary - 17th Ave,Springboard Savings,Why does the app always decline my card when I try to pay bills?,Mobile App Survey
9e757435-9dd4-4b70-af99-d02575d61564,2025-06-21,Digital (App/Web),GIC,Why does the app always log me out randomly when I try to pay bills?,Call Center Log
ebf283a7-94c7-42e9-a39b-f47297dbf25f,2026-01-11,Digital (App/Web),Unlimited Chequing,Customer service was slow when I called about my Springboard Savings.,Call Center Log
5bbf10db-3764-4a28-8297-5c0f549386c5,2025-09-30,Digital (App/Web),Unlimited Chequing,Why does the app always ask for security questions I didn't set when I try to pay bills?,Call Center Log
eca9eba2-6e4f-476f-877e-f244b71a63c8,2025-06-15,Digital (App/Web),No-Fee All-In Digital,Why does the app always crash on startup when I try to pay bills?,Mobile App Survey
38e7488a-64b0-4987-a591-838fb83a64ba,2025-09-25,Calgary - 17th Ave,GIC,I tried to use the mobile app but reject my cheque deposit.,Mobile App Survey
e1389ae3-5d6d-4256-8973-386cef348ca8,2026-01-09,Lethbridge - West,GIC,Why does the app always crash on startup when I try to pay bills?,Mobile App Survey
6d8fe9da-358b-4340-b82b-a977acb9f07a,2025-03-17,Calgary - Chinook,Gold Cash Rewards Mastercard,"The No-Fee All-In Digital is giving me trouble, reject my cheque deposit.",Email
a74628dd-0b8d-4c19-8ada-e93add6ff660,2025-07-17,Digital (App/Web),No-Fee All-In Digital,Why does the app always log me out randomly when I try to pay bills?,Call Center Log
fca6d332-80a1-47b5-9b15-8b392a90bdc6,2025-06-14,Calgary - 17th Ave,Unlimited Chequing,I tried to use the mobile app but show the wrong balance.,Call Center Log
f070f665-215f-47ce-a9b3-7c66f901d7f6,2026-02-01,Calgary - Country Hills,No-Fee All-In Digital,Why does the app always fail to send e-Transfer when I try to pay bills?,Email
00817aac-934e-4946-855c-cfe54e3199b0,2025-04-13,Red Deer - Gaetz Ave,Mortgage,"Finally, the app works for Gold Cash Rewards Mastercard!",Email
88253d30-0dc0-4850-bb88-8b606ac5c051,2025-05-05,Calgary - Country Hills,Mortgage,"Wait times at Edmonton - Whythe Ave are horrible, I waited 45 minutes.",Email
00ca593f-b525-49f0-a343-b856956fa193,2025-08-03,Calgary - Chinook,GIC,Biometric login on the app reject my cheque deposit every time after the update.,Mobile App Survey
7e61b8c4-571a-4ff5-884f-4b3def82cca5,2025-04-02,Digital (App/Web),Mortgage,Great experience with the Mortgage application process.,Email
e3905312-0a31-46b7-9f0c-29a44d1d7c88,2025-02-25,Lethbridge - West,Gold Cash Rewards Mastercard,Customer service was horrible when I called about my Springboard Savings.,Call Center Log
a31a9531-0e7f-4ef5-9055-9f1079ee0ffa,2025-08-27,Edmonton - Southgate,Mortgage,Biometric login on the app ask for security questions I didn't set every time after the update.,Email
7f3e5822-290b-46c8-957f-faca946bdf2b,2026-01-14,Digital (App/Web),Mortgage,Why does the app always decline my card when I try to pay bills?,Call Center Log
0bc05fb0-0256-4de2-9d23-5cdd81871d44,2025-10-07,Calgary - Chinook,Mortgage,"Disappointed with the GIC, the fees are too high.",Mobile App Survey
fd6d2c67-9b9c-4da4-95a8-a86b6b9a21d2,2025-10-10,Digital (App/Web),Unlimited Chequing,"The Springboard Savings is giving me trouble, show the wrong balance.",Call Center Log
6a62b7c8-3dfe-453f-928f-2777250321eb,2025-03-15,Calgary - Country Hills,No-Fee All-In Digital,Why does the app always fail to send e-Transfer when I try to pay bills?,Email
6ba53c28-3975-43f5-8a38-b7eceef3f6b5,2025-07-14,Digital (App/Web),Business Operating Account,"Wait times at Calgary - Chinook are frustrating, I waited forever.",Email
14bb7c84-8de6-4182-b3ab-36c87621960b,2025-02-19,Calgary - 17th Ave,Business Operating Account,I tried to use the mobile app but freeze at the login screen.,Call Center Log
97ff9dc3-562a-4394-a274-6ad1142433cb,2025-11-11,Digital (App/Web),No-Fee All-In Digital,Why does the app always log me out randomly when I try to pay bills?,Mobile App Survey
3172e7b6-dd92-482b-830e-c710d53ea2a7,2025-08-20,Digital (App/Web),Mortgage,I tried to use the mobile app but freeze at the login screen.,Mobile App Survey
31824fcc-c884-49c2-96c8-0022012d7c6b,2026-01-07,Digital (App/Web),Springboard Savings,"Disappointed with the Gold Cash Rewards Mastercard, the fees are too high.",Call Center Log
de021aac-1c02-4986-a6e2-7f1552db0f57,2025-06-15,Digital (App/Web),Unlimited Chequing,"Wait times at Edmonton - Southgate are horrible, I waited 20 mins.",Call Center Log
03190a73-4256-463d-b834-14abb5f2ca37,2025-09-08,Edmonton - Whythe Ave,Business Operating Account,Why does the app always ask for security questions I didn't set when I try to pay bills?,Email
49fbeec5-8e40-4b84-abf4-b1bfe221daaa,2025-08-15,Calgary - Chinook,Business Operating Account,I tried to use the mobile app but decline my card.,Call Center Log
3c47ad64-eb04-46ff-88f6-3d9011af5794,2026-01-04,Lethbridge - West,Mortgage,The staff at Red Deer - Gaetz Ave were so quick today.,Email
a85242b9-6ec0-4ba9-ad25-b821717cdc20,2025-10-20,Digital (App/Web),GIC,"Fraud protection locked my card while I was in Banff, very frustrating.",Email
1a438488-6a83-4d87-a4eb-e06364413881,2025-05-14,Calgary - 17th Ave,Unlimited Chequing,I tried to use the mobile app but crash on startup.,Mobile App Survey
7510bad4-bf8b-4dea-9825-ec8df72c9afe,2025-07-10,Digital (App/Web),GIC,"Fraud protection locked my card while I was in Banff, very ridiculous.",Mobile App Survey
5902869d-b475-414f-ac01-f945c6cf7b70,2025-05-01,Calgary - 17th Ave,GIC,Why does the app always crash on startup when I try to pay bills?,Mobile App Survey
db9d110e-60c5-4ddc-b4b2-fd1808abb61f,2025-11-08,Digital (App/Web),Gold Cash Rewards Mastercard,I tried to use the mobile app but decline my card.,Mobile App Survey
4a9a46ec-243a-40b7-974b-301dd78cca26,2025-09-03,Lethbridge - West,Business Operating Account,I tried to use the mobile app but show the wrong balance.,Call Center Log
c4b59c8b-f026-4869-84a2-7c91a064ea59,2025-10-24,Edmonton - Whythe Ave,Springboard Savings,"Disappointed with the No-Fee All-In Digital, the fees are too high.",Mobile App Survey
21347c05-bde7-4c6e-9552-e013b317f05c,2025-02-25,Calgary - 17th Ave,No-Fee All-In Digital,"The new interface is confusing, I can't find my Mortgage details.",Email
9a9868e5-ecc4-4fbe-aaf8-0fbceef76705,2025-05-22,Calgary - 17th Ave,Springboard Savings,"Wait times at Calgary - Country Hills are painful, I waited forever.",Email
d34142e7-ae28-4e51-aa0e-0710583f9152,2025-04-09,Digital (App/Web),Unlimited Chequing,"I love the new No-Fee All-In Digital, it helps me save money.",Email
83e517fc-8863-467f-8f92-7245b150f4c5,2025-07-20,Edmonton - Whythe Ave,GIC,???,Mobile App Survey
e0373f37-0bb4-48d6-9833-ed69e916e19c,2025-03-23,Calgary - Country Hills,Business Operating Account,"Fraud protection locked my card while I was in Banff, very horrible.",Call Center Log
586873fe-a9c6-471a-92dd-4755f92be520,2026-02-17,Digital (App/Web),No-Fee All-In Digital,"I love the new Unlimited Chequing, it helps me save money.",Call Center Log
5a4587f1-3d0b-44e0-82a4-c17908f71ee2,2025-03-05,Calgary - Country Hills,Business Operating Account,Customer service was painful when I called about my Mortgage.,Mobile App Survey
6e210e79-19c3-43c9-83cc-3010281e0a73,2025-05-07,Digital (App/Web),Gold Cash Rewards Mastercard,"Wait times at Edmonton - Whythe Ave are painful, I waited forever.",Call Center Log
2581b275-60b5-4950-97ff-ad5bd506b134,2025-09-19,Edmonton - Southgate,Springboard Savings,???,Mobile App Survey
4d86f942-a0b6-43f2-a869-0e48959b9454,2025-12-24,Digital (App/Web),No-Fee All-In Digital,"The Business Operating Account is giving me trouble, reject my cheque deposit.",Call Center Log
1faed7b4-699c-45d7-88b1-de3b4712d1b6,2025-11-30,Lethbridge - West,No-Fee All-In Digital,Biometric login on the app decline my card every time after the update.,Mobile App Survey
7983c624-bb6e-4d71-80a8-1c3d38b160b9,2025-04-25,Digital (App/Web),Unlimited Chequing,Customer service was slow when I called about my Mortgage.,Mobile App Survey
ae24d934-6405-412b-9da3-a55415d89f77,2025-12-19,Lethbridge - West,No-Fee All-In Digital,Great experience with the No-Fee All-In Digital application process.,Call Center Log
0e18bcc7-da71-409b-96c6-1d0682967ef9,2025-08-17,Calgary - 17th Ave,Springboard Savings,Statement update.,Email
4dd98cc4-f7a1-4a3c-b60e-c8c3e4780f7b,2025-08-16,Digital (App/Web),Unlimited Chequing,I tried to use the mobile app but show the wrong balance.,Mobile App Survey
2991a814-8ae1-41cf-a2d5-400a1057bf57,2025-11-15,Calgary - Chinook,Unlimited Chequing,"Wait times at Calgary - 17th Ave are painful, I waited too long.",Call Center Log
f1d8eb78-0ceb-424d-91a7-147b6ea48f8a,2025-11-29,Digital (App/Web),No-Fee All-In Digital,The teller at Red Deer - Gaetz Ave was very helpful and solved my issue.,Call Center Log
f6c14e6c-ae12-45f0-b573-90751d345837,2025-04-18,Calgary - Chinook,Mortgage,Customer service was painful when I called about my Unlimited Chequing.,Mobile App Survey
8ed01e43-5ad6-4b21-ab8a-17689333b085,2025-08-31,Edmonton - Southgate,Unlimited Chequing,Statement update.,Email
f28c4581-2d9d-4839-b9a6-698cb29f0d0d,2025-12-04,Digital (App/Web),No-Fee All-In Digital,"I love the new Gold Cash Rewards Mastercard, it helps me save money.",Call Center Log
09ea925c-cda5-43e0-9160-33184f892823,2025-12-16,Digital (App/Web),Springboard Savings,"Best bank in Alberta, specifically for Unlimited Chequing.",Mobile App Survey
d3faaf7c-263b-4920-9d3f-f20616654b25,2025-03-04,Red Deer - Gaetz Ave,Unlimited Chequing,Great experience with the Springboard Savings application process.,Mobile App Survey
a7fa2344-3b10-439c-af4b-4cdc93c07010,2025-12-25,Lethbridge - West,GIC,Great experience with the Business Operating Account application process.,Email
d4ff22a5-afc4-45d6-9a4f-1cbb0dbc3786,2025-09-24,Digital (App/Web),Business Operating Account,"Disappointed with the Mortgage, the fees are too high.",Mobile App Survey
7fd2dfe3-a125-453d-8fdd-b506c65b3008,2025-09-23,Digital (App/Web),GIC,The teller at Calgary - Country Hills was very kind and solved my issue.,Email
df5ce0b7-fd32-4f37-a6e7-7df539fb9627,2025-12-01,Lethbridge - West,Springboard Savings,Customer service was painful when I called about my No-Fee All-In Digital.,Mobile App Survey
27bbc299-63d8-47d5-bbda-731887299013,2025-10-03,Calgary - Chinook,No-Fee All-In Digital,The teller at Edmonton - Southgate was very kind and solved my issue.,Call Center Log
dcc531e1-e8b1-48d6-aab7-0beb055ade06,2025-12-10,Digital (App/Web),Business Operating Account,Why does the app always ask for security questions I didn't set when I try to pay bills?,Mobile App Survey
154984dd-30fc-4ca6-9e22-32d153411f25,2026-01-01,Edmonton - Whythe Ave,GIC,"The new interface is confusing, I can't find my GIC details.",Email
8c3a7b78-fef9-49ee-bfce-8862e2705945,2025-04-14,Lethbridge - West,Gold Cash Rewards Mastercard,"The new interface is confusing, I can't find my No-Fee All-In Digital details.",Call Center Log
1032d081-59ed-44ef-a59d-dae5d3bf5c19,2026-01-27,Edmonton - Whythe Ave,No-Fee All-In Digital,I tried to use the mobile app but reject my cheque deposit.,Call Center Log
a134b73b-6b39-43a8-a32f-a46cabc3a98a,2025-12-17,Calgary - Chinook,Business Operating Account,,Email
09fc209e-9704-446b-9600-b134833c0756,2025-07-08,Red Deer - Gaetz Ave,Unlimited Chequing,I have a question about my account.,Email
ecc11a11-365f-4ab6-aac4-6a8502c7b0b9,2025-04-20,Digital (App/Web),Business Operating Account,"Best bank in Alberta, specifically for Unlimited Chequing.",Mobile App Survey
d3fc853c-a214-4c64-aa1c-d4a0274820c0,2025-12-17,Edmonton - Whythe Ave,Business Operating Account,I have a question about my account.,Mobile App Survey
aee9208a-07dc-4a69-baf9-1f447ca96029,2025-07-27,Digital (App/Web),Unlimited Chequing,Customer service was unacceptable when I called about my GIC.,Mobile App Survey
0f43975b-c6da-4ad4-82c0-f7daa492ea72,2025-07-30,Digital (App/Web),Unlimited Chequing,"I love the new No-Fee All-In Digital, it helps me save money.",Email
aa107eea-0b7b-4426-84aa-b03c1933e03c,2025-03-10,Calgary - Country Hills,Mortgage,"The new interface is confusing, I can't find my Business Operating Account details.",Mobile App Survey
c361ae01-f4a7-44e5-aebb-c095789fb74e,2025-11-17,Red Deer - Gaetz Ave,No-Fee All-In Digital,Why does the app always decline my card when I try to pay bills?,Mobile App Survey
732c90dd-d847-425e-8e11-916312a85369,2025-10-19,Digital (App/Web),Unlimited Chequing,Statement update.,Call Center Log
e9e3c500-f1ff-439d-b68e-96b2d4bd7db4,2025-09-27,Red Deer - Gaetz Ave,Unlimited Chequing,Customer service was painful when I called about my Springboard Savings.,Email
4caec9eb-a54f-4bb9-b2b0-3c8a34b49141,2025-03-21,Digital (App/Web),Mortgage,"The new interface is confusing, I can't find my Springboard Savings details.",Mobile App Survey
e92b7ba3-e649-49cc-8b3e-5fe473890e10,2025-02-25,Edmonton - Southgate,Springboard Savings,Customer service was ridiculous when I called about my Unlimited Chequing.,Call Center Log
6f7d58d9-6f4f-4d0c-9d50-4145d488c1dc,2026-01-10,Calgary - 17th Ave,GIC,Why does the app always decline my card when I try to pay bills?,Call Center Log
a903fee1-4c96-40d1-b75e-43a72f50ee58,2025-10-25,Digital (App/Web),Mortgage,Biometric login on the app reject my cheque deposit every time after the update.,Mobile App Survey
db7b614e-2135-470b-83bf-ca83f9a24949,2026-02-13,Calgary - Chinook,GIC,"Best bank in Alberta, specifically for Mortgage.",Mobile App Survey
85795a28-0fd2-42a9-8cd4-f5b6da2eca98,2025-09-17,Red Deer - Gaetz Ave,No-Fee All-In Digital,Call me back@@.,Mobile App Survey
2270db50-a6ff-4601-9a7a-154fc4f44278,2026-01-29,Edmonton - Whythe Ave,No-Fee All-In Digital,Great experience with the Gold Cash Rewards Mastercard application process.,Call Center Log
c899759d-82f4-4ff4-83c7-2094636a8baf,2025-09-16,Edmonton - Southgate,Business Operating Account,"The new interface is confusing, I can't find my Springboard Savings details.",Mobile App Survey
d3788650-02d4-44c3-b4bd-2a50c944fd8a,2025-04-08,Red Deer - Gaetz Ave,Unlimited Chequing,"The new interface is confusing, I can't find my Unlimited Chequing details.",Email
23741188-5f6b-4335-8411-8e52631fe55a,2025-07-07,Lethbridge - West,Unlimited Chequing,"The Unlimited Chequing is giving me trouble, fail to send e-Transfer.",Call Center Log
92aca98d-7815-435a-950f-28a2b30f3695,2025-05-02,Red Deer - Gaetz Ave,Mortgage,"The new interface is confusing, I can't find my No-Fee All-In Digital details.",Email
a4927cb4-2eed-42b9-9a35-a8fc184bd771,2025-06-05,Calgary - Chinook,Gold Cash Rewards Mastercard,What are your hours?,Mobile App Survey
b75d517b-b4e5-42c2-8ebe-348e66fee804,2025-10-11,Digital (App/Web),Springboard Savings,I have a question about my account.,Email
8f75da0a-8b2b-43ee-a132-b315eaf51609,2025-03-29,Calgary - 17th Ave,Mortgage,"Best bank in Alberta, specifically for Gold Cash Rewards Mastercard.",Call Center Log
fffe3cef-6450-4c97-bf3a-04d54eb9788c,2025-11-10,Lethbridge - West,GIC,I tried to use the mobile app but log me out randomly.,Email
6a053ba9-d420-414d-8da5-d601339323cb,2025-05-27,Red Deer - Gaetz Ave,Gold Cash Rewards Mastercard,"The Gold Cash Rewards Mastercard is giving me trouble, crash on startup.",Mobile App Survey
6cff2d96-fb04-4964-8803-bdb3b2a42ebd,2025-04-14,Red Deer - Gaetz Ave,GIC,The staff at Digital (App/Web) were so quick today.,Call Center Log
124dea8a-620c-44e8-a12d-2a28af940607,2025-04-25,Calgary - Chinook,Gold Cash Rewards Mastercard,"The new interface is confusing, I can't find my GIC details.",Email
24a786f0-d3a9-406a-9ad7-182728b15bbd,2025-06-08,Digital (App/Web),Gold Cash Rewards Mastercard,I tried to use the mobile app but crash on startup.,Call Center Log
3c4d793d-cf4f-41fd-8e80-6f4cbcb334ad,2025-07-09,Calgary - Chinook,Springboard Savings,Great experience with the Business Operating Account application process.,Email
1d73304b-c5b4-473a-8ceb-5ff4887416e3,2025-07-25,Red Deer - Gaetz Ave,Gold Cash Rewards Mastercard,"The new interface is confusing, I can't find my Mortgage details.",Mobile App Survey
bcc7c401-f15c-4ea4-bea4-7ec75b51da9f,2025-06-07,Digital (App/Web),Mortgage,"Disappointed with the Business Operating Account, the fees are too high.",Call Center Log
c80d5314-e850-4c4b-8240-40bf52986630,2025-06-03,Calgary - Chinook,No-Fee All-In Digital,"The new interface is confusing, I can't find my Gold Cash Rewards Mastercard details.",Email
